Unnamed: 0,Unnamed: 0.1,Company Name,Location,Datum,Detail,Status Rocket, Rocket,Status Mission
699,699,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jan 15, 2020 04:00 UTC",Soyuz 2 | Payload,StatusActive,33.1,Success
700,700,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Mar 15, 1981 04:00 UTC",Soyuz 2 | Payload,StatusActive,174.1,Success
701,701,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Jan 15, 1994 04:00 UTC",Falcon 9 | Payload,StatusActive,152.3,Success
702,702,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jun 15, 1997 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
703,703,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 1994 04:00 UTC",Delta IV | Payload,StatusActive,,Failure
704,704,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 2016 04:00 UTC",Delta IV | Payload,StatusActive,38.8,Success
705,705,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jul 15, 1964 04:00 UTC",Falcon 9 | Payload,StatusActive,147.6,Success
706,706,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jun 15, 1960 04:00 UTC",Ariane 5 | Payload,StatusActive,59.7,Failure
707,707,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Nov 15, 1978 04:00 UTC",Delta IV | Payload,StatusActive,,Success
708,708,SpaceX,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Nov 15, 1995 04:00 UTC",Falcon 9 | Payload,StatusActive,119.0,Success
709,709,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 2001 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
710,710,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 2021 04:00 UTC",Falcon 9 | Payload,StatusActive,198.9,Success
711,711,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jan 15, 1985 04:00 UTC",Falcon 9 | Payload,StatusActive,59.2,Failure
712,712,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Sep 15, 1998 04:00 UTC",Ariane 5 | Payload,StatusActive,37.9,Success
713,713,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jul 15, 1970 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
714,714,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Apr 15, 1991 04:00 UTC",Falcon 9 | Payload,StatusActive,121.4,Success
715,715,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 1972 04:00 UTC",Falcon 9 | Payload,StatusActive,64.0,Success
716,716,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri May 15, 1965 04:00 UTC",Soyuz 2 | Payload,StatusActive,88.8,Success
717,717,SpaceX,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jun 15, 2001 04:00 UTC",Soyuz 2 | Payload,StatusActive,64.9,Success
718,718,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 1981 04:00 UTC",Atlas V | Payload,StatusActive,,Success
719,719,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 1973 04:00 UTC",Ariane 5 | Payload,StatusActive,21.6,Success
720,720,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Jan 15, 1974 04:00 UTC",Falcon 9 | Payload,StatusActive,95.5,Success
721,721,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Mar 15, 2020 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
722,722,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri May 15, 1980 04:00 UTC",Soyuz 2 | Payload,StatusActive,127.5,Success
723,723,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jan 15, 1970 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
724,724,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 2017 04:00 UTC",Delta IV | Payload,StatusActive,,Success
725,725,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jun 15, 1995 04:00 UTC",Falcon 9 | Payload,StatusActive,68.3,Success
726,726,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Sep 15, 2010 04:00 UTC",Delta IV | Payload,StatusActive,,Success
727,727,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 1990 04:00 UTC",Delta IV | Payload,StatusActive,,Success
728,728,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 15, 1959 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
729,729,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Aug 15, 1968 04:00 UTC",Atlas V | Payload,StatusActive,,Success
730,730,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 2021 04:00 UTC",Atlas V | Payload,StatusActive,95.9,Success
731,731,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 1988 04:00 UTC",Ariane 5 | Payload,StatusActive,78.2,Success
732,732,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Oct 15, 1989 04:00 UTC",Atlas V | Payload,StatusActive,34.3,Success
733,733,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Sep 15, 2015 04:00 UTC",Atlas V | Payload,StatusActive,154.8,Success
734,734,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Oct 15, 1980 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
735,735,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 1993 04:00 UTC",Delta IV | Payload,StatusActive,,Success
736,736,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Oct 15, 1970 04:00 UTC",Atlas V | Payload,StatusActive,120.8,Success
737,737,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jul 15, 1992 04:00 UTC",Delta IV | Payload,StatusActive,,Failure
738,738,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Mar 15, 1983 04:00 UTC",Ariane 5 | Payload,StatusActive,186.9,Success
739,739,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Jan 15, 2006 04:00 UTC",Delta IV | Payload,StatusActive,,Success
740,740,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jun 15, 1979 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
741,741,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Mar 15, 1965 04:00 UTC",Falcon 9 | Payload,StatusActive,82.9,Success
742,742,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Jan 15, 1975 04:00 UTC",Atlas V | Payload,StatusActive,63.6,Success
743,743,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri May 15, 1980 04:00 UTC",Delta IV | Payload,StatusActive,83.1,Success
744,744,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Oct 15, 1959 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
745,745,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Jun 15, 1959 04:00 UTC",Atlas V | Payload,StatusActive,91.8,Success
746,746,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jan 15, 2011 04:00 UTC",Delta IV | Payload,StatusActive,190.9,Success
747,747,SpaceX,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Dec 15, 2012 04:00 UTC",Ariane 5 | Payload,StatusActive,166.8,Success
748,748,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 1997 04:00 UTC",Delta IV | Payload,StatusActive,134.6,Success
749,749,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 15, 1981 04:00 UTC",Falcon 9 | Payload,StatusActive,111.0,Success
750,750,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Jul 15, 2019 04:00 UTC",Delta IV | Payload,StatusActive,,Success
751,751,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Feb 15, 2002 04:00 UTC",Atlas V | Payload,StatusActive,82.1,Success
752,752,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri May 15, 2022 04:00 UTC",Atlas V | Payload,StatusActive,32.1,Success
753,753,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jul 15, 1977 04:00 UTC",Delta IV | Payload,StatusActive,154.9,Success
754,754,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Aug 15, 2001 04:00 UTC",Atlas V | Payload,StatusActive,108.9,Success
755,755,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jul 15, 1962 04:00 UTC",Soyuz 2 | Payload,StatusActive,115.4,Success
756,756,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 15, 2007 04:00 UTC",Ariane 5 | Payload,StatusActive,30.8,Success
757,757,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 1966 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
758,758,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Aug 15, 1960 04:00 UTC",Delta IV | Payload,StatusActive,,Success
759,759,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 1974 04:00 UTC",Delta IV | Payload,StatusActive,,Success
760,760,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 2005 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
761,761,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Aug 15, 1985 04:00 UTC",Soyuz 2 | Payload,StatusActive,197.0,Success
762,762,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 2011 04:00 UTC",Delta IV | Payload,StatusActive,,Success
763,763,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Apr 15, 1971 04:00 UTC",Ariane 5 | Payload,StatusActive,197.5,Success
764,764,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Aug 15, 1959 04:00 UTC",Atlas V | Payload,StatusActive,151.9,Success
765,765,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 2019 04:00 UTC",Falcon 9 | Payload,StatusActive,127.6,Success
766,766,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 2011 04:00 UTC",Falcon 9 | Payload,StatusActive,,Failure
767,767,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri May 15, 1993 04:00 UTC",Falcon 9 | Payload,StatusActive,154.9,Success
768,768,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Oct 15, 1987 04:00 UTC",Delta IV | Payload,StatusActive,29.8,Success
769,769,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Nov 15, 1981 04:00 UTC",Soyuz 2 | Payload,StatusActive,108.9,Success
770,770,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Sep 15, 1969 04:00 UTC",Delta IV | Payload,StatusActive,168.2,Success
771,771,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 1962 04:00 UTC",Atlas V | Payload,StatusActive,,Success
772,772,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Nov 15, 2016 04:00 UTC",Soyuz 2 | Payload,StatusActive,177.8,Success
773,773,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Sep 15, 2013 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
774,774,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 2002 04:00 UTC",Soyuz 2 | Payload,StatusActive,53.4,Success
775,775,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Nov 15, 1998 04:00 UTC",Falcon 9 | Payload,StatusActive,186.1,Success
776,776,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 2022 04:00 UTC",Atlas V | Payload,StatusActive,,Success
777,777,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Nov 15, 1990 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
778,778,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 2011 04:00 UTC",Ariane 5 | Payload,StatusActive,147.2,Success
779,779,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Sep 15, 2010 04:00 UTC",Delta IV | Payload,StatusActive,94.1,Success
780,780,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Aug 15, 1967 04:00 UTC",Ariane 5 | Payload,StatusActive,49.6,Success
781,781,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Apr 15, 1963 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
782,782,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 2006 04:00 UTC",Ariane 5 | Payload,StatusActive,103.2,Success
783,783,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jun 15, 2006 04:00 UTC",Delta IV | Payload,StatusActive,185.7,Failure
784,784,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 1994 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
785,785,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Feb 15, 1996 04:00 UTC",Ariane 5 | Payload,StatusActive,111.7,Success
786,786,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Mar 15, 1962 04:00 UTC",Ariane 5 | Payload,StatusActive,115.7,Success
787,787,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Aug 15, 1965 04:00 UTC",Delta IV | Payload,StatusActive,,Success
788,788,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jul 15, 2002 04:00 UTC",Falcon 9 | Payload,StatusActive,63.7,Success
789,789,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Jan 15, 1999 04:00 UTC",Soyuz 2 | Payload,StatusActive,171.2,Success
790,790,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jun 15, 1977 04:00 UTC",Soyuz 2 | Payload,StatusActive,59.3,Success
791,791,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Jul 15, 1989 04:00 UTC",Ariane 5 | Payload,StatusActive,23.8,Success
792,792,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 1998 04:00 UTC",Delta IV | Payload,StatusActive,,Success
793,793,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Feb 15, 1987 04:00 UTC",Ariane 5 | Payload,StatusActive,189.5,Success
794,794,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Apr 15, 1981 04:00 UTC",Ariane 5 | Payload,StatusActive,31.2,Success
795,795,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Feb 15, 2009 04:00 UTC",Delta IV | Payload,StatusActive,,Success
796,796,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Mar 15, 2017 04:00 UTC",Ariane 5 | Payload,StatusActive,159.1,Success
797,797,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri May 15, 2004 04:00 UTC",Soyuz 2 | Payload,StatusActive,94.5,Success
798,798,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Oct 15, 1979 04:00 UTC",Ariane 5 | Payload,StatusActive,167.9,Success
799,799,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 2008 04:00 UTC",Atlas V | Payload,StatusActive,75.8,Success
800,800,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 15, 1959 04:00 UTC",Atlas V | Payload,StatusActive,65.5,Success
801,801,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Oct 15, 1960 04:00 UTC",Delta IV | Payload,StatusActive,35.2,Failure
802,802,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Jul 15, 1994 04:00 UTC",Soyuz 2 | Payload,StatusActive,74.1,Success
803,803,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Sep 15, 1983 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
804,804,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 1985 04:00 UTC",Falcon 9 | Payload,StatusActive,,Failure
805,805,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Sep 15, 2004 04:00 UTC",Soyuz 2 | Payload,StatusActive,137.6,Success
806,806,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Jul 15, 2001 04:00 UTC",Falcon 9 | Payload,StatusActive,193.1,Success
807,807,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Sep 15, 1984 04:00 UTC",Atlas V | Payload,StatusActive,53.7,Success
808,808,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Aug 15, 1996 04:00 UTC",Atlas V | Payload,StatusActive,,Success
809,809,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Jun 15, 1979 04:00 UTC",Ariane 5 | Payload,StatusActive,25.3,Success
810,810,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 2014 04:00 UTC",Falcon 9 | Payload,StatusActive,151.5,Success
811,811,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 15, 1972 04:00 UTC",Delta IV | Payload,StatusActive,168.5,Success
812,812,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jan 15, 1973 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
813,813,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jun 15, 1967 04:00 UTC",Atlas V | Payload,StatusActive,195.2,Success
814,814,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jun 15, 2020 04:00 UTC",Delta IV | Payload,StatusActive,,Success
815,815,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Mar 15, 2009 04:00 UTC",Atlas V | Payload,StatusActive,113.9,Success
816,816,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Feb 15, 1958 04:00 UTC",Delta IV | Payload,StatusActive,166.9,Success
817,817,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri May 15, 1998 04:00 UTC",Delta IV | Payload,StatusActive,96.5,Success
818,818,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Sep 15, 1961 04:00 UTC",Ariane 5 | Payload,StatusActive,80.8,Success
819,819,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jul 15, 2018 04:00 UTC",Delta IV | Payload,StatusActive,189.1,Success
820,820,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Dec 15, 2007 04:00 UTC",Falcon 9 | Payload,StatusActive,132.4,Success
821,821,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Aug 15, 2003 04:00 UTC",Delta IV | Payload,StatusActive,100.0,Success
822,822,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Aug 15, 2007 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
823,823,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Oct 15, 1965 04:00 UTC",Ariane 5 | Payload,StatusActive,159.4,Success
824,824,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Oct 15, 1972 04:00 UTC",Ariane 5 | Payload,StatusActive,145.8,Success
825,825,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Apr 15, 2001 04:00 UTC",Falcon 9 | Payload,StatusActive,112.4,Success
826,826,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 1980 04:00 UTC",Atlas V | Payload,StatusActive,,Success
827,827,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Oct 15, 2007 04:00 UTC",Delta IV | Payload,StatusActive,67.2,Success
828,828,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jul 15, 1971 04:00 UTC",Soyuz 2 | Payload,StatusActive,150.2,Success
829,829,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Dec 15, 2012 04:00 UTC",Delta IV | Payload,StatusActive,197.3,Success
830,830,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Jan 15, 1979 04:00 UTC",Soyuz 2 | Payload,StatusActive,78.9,Success
831,831,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Feb 15, 2000 04:00 UTC",Atlas V | Payload,StatusActive,182.9,Success
832,832,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 2007 04:00 UTC",Ariane 5 | Payload,StatusActive,167.1,Success
833,833,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 2005 04:00 UTC",Atlas V | Payload,StatusActive,,Success
834,834,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri May 15, 1957 04:00 UTC",Atlas V | Payload,StatusActive,,Success
835,835,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Mar 15, 1967 04:00 UTC",Delta IV | Payload,StatusActive,85.2,Success
836,836,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 2012 04:00 UTC",Ariane 5 | Payload,StatusActive,161.4,Success
837,837,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Oct 15, 1972 04:00 UTC",Delta IV | Payload,StatusActive,,Success
838,838,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Apr 15, 2006 04:00 UTC",Soyuz 2 | Payload,StatusActive,149.5,Success
839,839,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jul 15, 2003 04:00 UTC",Delta IV | Payload,StatusActive,70.8,Success
840,840,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 1978 04:00 UTC",Delta IV | Payload,StatusActive,143.9,Success
841,841,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Jan 15, 1997 04:00 UTC",Atlas V | Payload,StatusActive,165.9,Failure
842,842,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 2005 04:00 UTC",Atlas V | Payload,StatusActive,124.6,Success
843,843,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Feb 15, 2015 04:00 UTC",Soyuz 2 | Payload,StatusActive,114.1,Success
844,844,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Dec 15, 1999 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
845,845,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 2017 04:00 UTC",Delta IV | Payload,StatusActive,,Success
846,846,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Mar 15, 2009 04:00 UTC",Soyuz 2 | Payload,StatusActive,117.7,Success
847,847,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Jun 15, 2022 04:00 UTC",Atlas V | Payload,StatusActive,,Failure
848,848,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Jul 15, 1957 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
849,849,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri May 15, 2019 04:00 UTC",Soyuz 2 | Payload,StatusActive,122.1,Success
850,850,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 1988 04:00 UTC",Soyuz 2 | Payload,StatusActive,83.1,Success
851,851,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Dec 15, 2009 04:00 UTC",Soyuz 2 | Payload,StatusActive,41.3,Success
852,852,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Aug 15, 1969 04:00 UTC",Ariane 5 | Payload,StatusActive,145.5,Success
853,853,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Sep 15, 1978 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
854,854,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Aug 15, 1987 04:00 UTC",Soyuz 2 | Payload,StatusActive,20.2,Success
855,855,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 15, 1996 04:00 UTC",Delta IV | Payload,StatusActive,179.3,Success
856,856,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 1958 04:00 UTC",Delta IV | Payload,StatusActive,62.0,Success
857,857,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Sep 15, 2018 04:00 UTC",Delta IV | Payload,StatusActive,,Success
858,858,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri May 15, 1982 04:00 UTC",Soyuz 2 | Payload,StatusActive,125.6,Success
859,859,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri May 15, 1997 04:00 UTC",Soyuz 2 | Payload,StatusActive,128.6,Success
860,860,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 1992 04:00 UTC",Delta IV | Payload,StatusActive,,Failure
861,861,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jun 15, 2011 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
862,862,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 2020 04:00 UTC",Soyuz 2 | Payload,StatusActive,101.2,Success
863,863,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Nov 15, 2015 04:00 UTC",Ariane 5 | Payload,StatusActive,48.8,Success
864,864,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 1998 04:00 UTC",Ariane 5 | Payload,StatusActive,181.5,Success
865,865,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Nov 15, 1985 04:00 UTC",Soyuz 2 | Payload,StatusActive,87.8,Success
866,866,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Mar 15, 1980 04:00 UTC",Atlas V | Payload,StatusActive,77.9,Success
867,867,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Oct 15, 2009 04:00 UTC",Falcon 9 | Payload,StatusActive,181.5,Success
868,868,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 1980 04:00 UTC",Atlas V | Payload,StatusActive,40.4,Success
869,869,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 1961 04:00 UTC",Falcon 9 | Payload,StatusActive,118.4,Success
870,870,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Nov 15, 2007 04:00 UTC",Delta IV | Payload,StatusActive,191.6,Success
871,871,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 1993 04:00 UTC",Falcon 9 | Payload,StatusActive,80.8,Success
872,872,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri May 15, 2022 04:00 UTC",Falcon 9 | Payload,StatusActive,135.3,Success
873,873,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jan 15, 1982 04:00 UTC",Delta IV | Payload,StatusActive,,Success
